col_oslnp,col_29p4d,col_4bzl7,col_g4elm,col_0l637,col_3zius,col_k7ayf,col_eph8l,col_9t29s,col_4gmox,col_l4kuj,col_lyhls,col_ky2iy,col_gkyng,col_q01lh,col_fe2jd,col_b0oll,col_dwe97,col_q9rrk,col_mkc8l,col_sxciu,col_ahvgp,col_2me64,col_eo0va,col_6v7c9,col_md150,col_grbeg,col_jleb4,col_hc7wj,col_eun3m,col_m74pu,col_ghi4z,col_y88mx,col_wv5nq,col_ur3w6,col_dyf88,col_i6wfm,col_riwps,col_rj5ld,col_be67j,col_0jjaa,target
52.0,0.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,0.1,200.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,0.12,200.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,1.0,0,0,0.5853242320819113,0,0,0,0
26.0,0.0,14.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,2.31,193.0,183.0,0,0,0,0,0,1,0,0,0.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
36.0,135.0,11.0,12.6,14.4,1207.0,4.25,1.22,0.779329608938548,0.05,1.5,1.0,0.44,158.0,183.0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
30.0,0.0,25.0,5.8,12.69,1392.0,3.88826815642458,1.22,0.779329608938548,0.05,1.5,1.0,0.42,156.0,183.0,0,0,0,1,0,0,0,0,0.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
55.0,2.0,15.0,17.0,15.0,678.0,3.39,1.22,0.779329608938548,0.05,1.5,1.0,0.2,152.0,183.0,0,0,0,0,0,1,0,0,1.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.5853242320819113,0,0,0,0
29.0,50.0,14.0,6.1,7.14,711.0,1.98603351955307,1.22,0.779329608938548,0.05,1.5,1.0,0.41,144.0,183.0,0,0,0,0,0,1,0,0,0.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.2296173044925124,0,0.0,0,0,0.5853242320819113,0,1,0,0
38.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,0.4,136.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,1
27.0,0.0,18.0,5.8,9.8,664.0,2.32262569832402,1.18,0.779329608938548,0.05,1.5,1.0,1.1,133.6,183.0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
54.0,115.0,22.0,5.8,9.8,620.0,2.46031746031746,1.22,0.779329608938548,0.05,1.5,1.0,0.38,126.0,183.0,0,1,0,1,0,1,1,0,1.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
56.0,171.0,5.0,5.8,0.14,142.0,0.579591836,1.22,0.779329608938548,0.05,1.5,1.0,12.5,56.0,183.0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,1
43.0,0.0,16.0,5.8,20.0,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,0.2,317.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,1.0,0,0.0,0,0,0.5853242320819113,0,0,0,0
30.0,0.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,2.3,317.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
44.0,82.0,44.0,5.8,50.0,1524.0,5.70786516853933,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,1.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,1,0,0,0
54.0,99.0,15.0,3.3,13.18,681.0,2.70238095238095,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,1,0,0,1.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
56.0,68.0,10.0,5.8,27.0,462.0,2.05333333333333,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,1,0,0,1.0,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,1
48.0,0.0,16.0,1.75,4.69,391.0,1.5515873015873,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,1,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.125,0,0,1.0,0,0,0,0
36.0,0.0,12.0,5.8,18.4,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.5853242320819113,0,0,0,0
73.0,36.0,9.0,5.8,5.3,664.0,2.32262569832402,5.3,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,1,0.125,0,0,0.0,0,0,0,1
22.0,109.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
41.0,25.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,1,0,0.2296173044925124,1,0.0,0,0,0.5853242320819113,0,0,0,0
29.0,2.0,16.0,5.8,9.8,664.0,2.32262569832402,0.3,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,1.0,1,0.125,0,0,0.0,0,0,0,0
38.0,1.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,1.0,0,0,0.5853242320819113,0,0,0,0
40.0,0.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,1,0,1,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,1,0,0.0,1,0.0,0,0,1.0,0,0,0,0
48.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,1,1,0.0,1,0.0,0,0,1.0,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.125,0,0,0.0,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,1,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,1,0.0,1,0.125,0,0,0.0,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
40.0,99.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,0.779329608938548,0.05,1.5,1.0,1.89,317.0,183.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.3917710196779964,0.2432915921288014,0.2415026833631484,0.1234347048300536,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
